iteration,episode_reward_mean,episode_len_mean,policy_loss,vf_loss,total_loss,entropy
66,203.38014678182023,294.5,-0.06615179993212222,9.684410168329874,9.64622709274292,4.488050883611043
67,224.790714971548,313.44,-0.08993621728072564,9.538808892567953,9.461775048573811,4.973150927225749
68,220.51580997689274,307.24,-0.0798849060634772,9.266154219309488,9.204845212300619,4.63618177096049
69,224.15002162372946,310.24,-0.06533780083681147,9.371415249506633,9.332389675776163,3.908871293067932
70,226.40406719371012,313.51,-0.0460660036560148,9.425942284266155,9.399483861923217,4.19104527314504
71,233.81774743481455,323.28,-0.07744136682401101,9.499044362703959,9.438075421651204,4.334973634084066
72,232.51608378855755,324.59,-0.05770658483107885,9.455749541918436,9.414115937550863,4.605004378954569
73,240.9570131567703,334.21,-0.09180502685407797,9.774292227427164,9.697257925669351,4.825122680664062
74,251.0447993422554,347.26,-0.06658546651403109,9.59971968015035,9.548600969314576,4.649829150835673
75,268.92921095858367,368.39,-0.08232088835909962,9.898266595204671,9.836069475809733,3.479670770963033
76,266.14511664434843,367.11,-0.03688918083906174,9.050338312784831,9.053886677424114,4.304246322313944
77,267.48002650358785,371.67,-0.03158142336954673,8.882181615829468,8.891689796447753,4.221699989636739
78,278.00643913934715,385.59,-0.08037690663710237,9.870462557474772,9.807774874369303,3.751489316622416
79,269.3564148474768,378.9,-0.06863427478820086,9.258026529947916,9.212286036809285,4.03032258828481
80,245.15538862596156,360.31,-0.1008127440015475,9.778611068725587,9.698931172688802,3.65528702100118
81,226.4405065594977,349.88,-0.042385360368837915,9.593644240697225,9.571557391484578,4.209147440592448
82,220.70988903030187,342.89,-0.031845861300826075,8.699444513320923,8.683718147277832,5.421065851847331
83,209.73310627415304,332.53,-0.06258514434099198,8.94934983253479,8.902559334437052,4.97693672657013
84,214.7584223432463,336.72,-0.063531078149875,9.679842748641967,9.647325178782145,4.408977440198263
85,199.70912388617865,324.47,-0.07132112016280492,9.268550008138021,9.21182775815328,4.395324748357137
86,203.54189569001426,326.51,-0.04797658811012904,8.916048599878946,8.892811694145202,4.6107750527064
87,205.39291911118008,328.62,-0.08236188429718216,9.658798252741496,9.599399417241415,4.025893104871114
88,203.4509239044442,330.7,-0.06323653419812521,9.59882817586263,9.566651964187622,4.221729235649109
89,217.4414304537838,342.25,-0.08869898294409116,9.836485455830893,9.764589405059814,4.310995343526204
90,215.15878484121873,340.99,-0.07051218375563621,9.600487292607625,9.550605179468791,3.9238996283213297
91,193.9101392585539,316.33,-0.05285389517744382,9.206957499186197,9.178461408615112,4.682523303031921
92,191.2529116029626,311.37,-0.04874417041738828,9.526009775797526,9.526756944656372,4.462932465871175
93,207.41072770913956,330.75,-0.058342342150087156,9.5239794699351,9.48214768409729,3.7775577402114866
94,204.66418427785342,329.29,-0.049511838915447394,9.516906754175823,9.482932147979737,4.0210474602381385
95,212.8635337195263,340.19,-0.06089933652120332,9.745043897628785,9.704881461461385,3.9908426729838054
96,223.90589182102252,357.21,-0.06810316383838654,9.955156853993733,9.900315608978271,4.097093509038289
97,227.29158830478733,360.49,-0.07054422477881114,9.715539258321126,9.65909534772237,3.9807707405090333
98,237.73402392977175,369.79,-0.09828562524169683,9.88894084294637,9.807433541615804,3.981455755233765
99,234.42164204717167,367.73,-0.04368364740163088,9.902791344324747,9.881327190399169,4.1846628713607785
100,247.22610292578645,382.13,-0.0726256451010704,9.863189322153728,9.808042078018188,4.389909510612488
101,252.8339349719398,386.14,-0.12801875387628872,9.984712759653727,9.86742136001587,4.05839204788208
102,257.2511997930258,390.27,-0.0822097283601761,9.876623980204265,9.802597742080689,4.18162269115448
103,272.7325784688223,411.67,-0.07349567752641936,9.776682449976603,9.720540329615275,3.928914566040039
104,276.89216664855786,422.87,-0.05014963860313098,9.299716676076253,9.270453322728475,4.076956473986308
105,285.2453618159997,431.65,-0.07793519395093124,9.913721504211425,9.850238984425863,3.886439873377482
106,278.5581826353308,431.08,-0.0507809181821843,9.163387538592021,9.12420621395111,4.356479957898458
107,289.61039916633655,450.12,-0.05279706376294295,9.029841833114624,8.996103234291077,4.052333208719889
108,307.43294951628417,472.71,-0.021291116972764333,9.255499704678853,9.249851738611857,3.916861499150594
109,279.81048033635335,439.61,-0.05430992148816585,9.614820604324342,9.579739252726236,4.32710263411204
110,289.48915155867985,448.18,-0.05183732767899831,9.433038841883342,9.3965775680542,3.9672954066594444
111,270.7265062616862,429.67,-0.009311043409009774,9.6137890402476,9.63460659980774,4.082038871447245
112,269.77054538037805,428.86,-0.027811191777388253,9.684723558425903,9.675430714289348,4.340315237045288
113,277.7458209041771,437.15,-0.06112831614911556,9.188888093630473,9.162444483439128,3.9697444152832033
114,290.84856527071827,454.8,-0.010734748157362143,9.547167040506999,9.553886788686116,4.448018169403076
115,292.5987233916313,456.32,-0.03931322279696663,8.990154077212015,8.981039352416992,3.964161909421285
116,286.6744481560618,448.82,-0.06818695702900489,9.550669803619385,9.498015155792237,4.619121033350627
117,296.28997312189256,459.43,-0.046595536892612775,9.295875426928202,9.269642515182495,4.204797495206197
118,244.65455365144382,392.09,-0.03667749724040429,9.468021450042725,9.447107928593953,4.351873782475789
119,233.54403395334862,377.69,-0.05175315087040266,9.888569266001383,9.867307192484537,4.049357387224833
120,239.98266649832843,386.79,-0.027138120035330456,9.875241489410401,9.863470630645752,4.422386411031087
121,242.63826615038568,389.17,-0.08209180925041437,9.587229894002279,9.520812788009643,3.996542280515035
122,234.63305930628994,371.4,-0.06410996342698733,9.87637066523234,9.828539549509685,3.815528942743937
123,245.2503554927615,382.95,-0.09123968688150247,9.972759227752686,9.894208660125733,3.7224306456247964
124,257.08965920773187,392.49,-0.04221555372079214,9.775224800109862,9.761152693430583,3.8516819270451865
125,247.66718356178046,373.61,-0.05250372985998789,9.81227636973063,9.777956918080648,4.042494401931763
126,246.53825905449608,368.72,-0.03146483602623145,9.677933276494343,9.682037162780762,3.82673460483551
127,248.22196330766604,368.23,-0.012505897451289154,8.980007168451944,8.983594331741333,4.144683947563172
128,261.4953724458584,383.13,-0.07090623727689187,8.995817515055338,8.954333615303039,3.7335601981480915
129,280.91602883416067,405.95,-0.11122985403984785,9.540604104995728,9.444494899113973,4.183910846710205
130,288.35688202075545,413.85,-0.060252212782700855,9.112581801414489,9.075392316182455,3.897519942919413
131,290.1061518900531,419.29,-0.0495965709288915,9.89713835398356,9.864610137939453,3.757053117752075
132,296.64866203231185,424.98,-0.06785523692766825,9.139412762324016,9.092760772705079,3.840678949356079
133,315.5868236725897,447.14,-0.07473187516132991,9.9262828318278,9.865236066182455,3.733034445444743
134,319.2424150627333,447.55,-0.058589924685657026,9.918767274220784,9.878325681686402,3.814181294441223
135,309.5903132189398,432.69,-0.024954909384250643,9.166526978810628,9.157729158401489,3.9242481819788613
136,310.40982559191536,431.44,-0.06729557909071446,9.669236323038737,9.617810014088949,4.175699888865153
137,319.2057180636244,439.64,-0.03902838965257009,9.520995321273803,9.514305928548177,3.3902449210484824
138,321.75564378149176,438.26,-0.0577097217241923,9.601739746729534,9.558413496017456,3.426916349728902
139,342.2197744234301,460.7,0.016606334721048673,9.381479635238648,9.41781260808309,3.5829137802124023
140,338.78236786099166,457.18,-0.04461965523660183,8.781469132502874,8.750486435890197,3.8948872756958006
141,347.9071869760069,467.96,-0.04588421255350113,9.510144389470419,9.477251901626587,3.4257241408030192
142,353.678054513073,473.91,-0.06017755429881314,8.972483568191528,8.935811398824056,3.57528338432312
143,374.00529452894256,495.32,-0.04627202563608686,9.036629123687744,9.012374054590861,3.823538711865743
144,387.9491543684464,509.64,-0.09400360273197293,9.094749758640924,9.022101636727651,3.3966543928782147
145,379.71217135175846,498.37,-0.06961993227402369,9.025039750734965,8.968643752733866,3.3498997275034585
146,385.36349338522393,502.81,-0.02081136909623941,8.99202628135681,8.98267124414444,3.500166481335958
147,395.8836904017667,513.04,-0.0594941833242774,9.881445725758871,9.844724051157634,3.48479567527771
148,402.07747744044207,516.37,-0.048150791165729366,9.111133023897807,9.08856253306071,3.4809097115198773
149,403.8640695007405,516.84,-0.04887648805975914,9.471687097549438,9.435153137048086,3.463655179341634
150,400.7804423055399,511.43,-0.004819076334436735,8.56411796092987,8.584259074529012,3.941510694821676
151,408.0385647894266,523.09,-0.03404255583882332,9.803182643254598,9.78741710027059,3.63110161781311
152,423.26534716883396,531.35,-0.0017371083796024322,9.988935038248698,10.019290612538656,3.2603913323084512
153,430.99613720628184,536.25,-0.08428622451921304,9.98323626836141,9.909327926635742,3.2733191633224488
154,433.8133823423434,534.59,-0.048375945488611856,9.899978453318278,9.866396935780843,3.3456630873680115
155,438.8695643354988,528.43,-0.06998831249773502,9.982680371602376,9.930640767415365,3.5647095330556233
156,467.4613517484723,550.71,-0.06250229304035505,9.925696773529053,9.893219429651896,3.308471758365631
157,469.62485848506316,546.77,-0.08558773505191009,9.897859319051106,9.824771111806234,3.628557229042053
158,472.306045959978,541.54,-0.05627843968415012,9.910254179636638,9.86768939336141,3.5694421847661335
159,475.5227177835822,541.54,-0.06259538143873215,9.929524097442627,9.87850331624349,3.495738469759623
160,473.73553300786216,529.54,-0.055054504275321964,9.961431427001953,9.928912105560302,3.5765992975234986
161,492.11677040515553,541.3,-0.06676552787423135,9.962936166127523,9.924524981180827,3.7952363046010333
162,505.68775405628287,552.75,-0.09510488457977771,9.978959166208902,9.893092002868652,3.6621846850713093
163,522.5513751280205,564.29,-0.09529532184203465,9.973921222686768,9.886867866516113,3.6272626733779907
164,552.3486873240861,589.86,-0.06958494835843643,9.87606450398763,9.814480253855388,4.020954880714417
165,560.1085877379883,597.68,-0.04262562517076731,9.5123761622111,9.486722062428793,4.183742979367574
166,548.967639008956,583.62,-0.04376689230402311,9.78853447596232,9.75379238764445,4.124334818522136
167,556.988316802779,583.99,-0.036594400703907015,9.33019279162089,9.316868999799093,4.072279574076335
168,539.711566963643,561.08,-0.07754388575752576,9.863831227620443,9.795705318450928,4.0499309078852335
169,549.5013316805158,569.55,-0.08609267530962825,9.710250431696574,9.642363370259602,3.8572797775268555
170,553.2269780827613,566.44,-0.02626432105898857,9.892156556447347,9.909716478983562,4.274239371617635
171,570.5511923929796,578.67,-0.07330132655799389,9.83162150065104,9.78343557993571,3.994436961809794
172,591.6999739795333,590.04,-0.07848101302981376,9.730672006607056,9.665949080785115,3.8117921702067057
173,591.6999739795333,590.04,-0.12373971914251645,9.942082551320395,9.830581398010255,3.604004963239034
174,584.3966270090503,575.2,-0.0778475316738089,9.960014489491781,9.895057322184245,4.288154991467794
175,593.5648007151533,575.2,-0.057512073554098604,9.838779265085856,9.801415220896404,4.181892291704814
176,583.2361636909483,563.04,-0.08156658452004194,9.891748453776042,9.841655495961508,3.9969191360473633
177,599.69310689842,575.26,-0.048454815646012624,9.945577220916748,9.955373207728067,3.6837846644719443
178,581.9516131683318,552.41,-0.04156495187431574,9.933459542592367,9.907241605122884,4.243872768084208
179,577.7973037793579,543.54,-0.06902793969338139,9.935326398213704,9.88434964497884,3.7456669982274375
180,536.5051328992606,509.48,-0.03235285798708598,9.326813618342081,9.311021951039633,4.469546791712443
181,551.9950129136646,520.91,-0.0646730819158256,9.982296447753907,9.93036568959554,3.8289501825968424
182,539.64065707627,509.44,-0.09616334468126297,9.9026700146993,9.817037677764892,3.9582329845428466
183,529.3277968527105,496.42,-0.05393377042996387,9.349119318326315,9.321504151026408,4.003649713198344
184,562.0467387999461,519.68,-0.05987216691176096,9.967518920898437,9.921483914057413,4.201675632794698
185,554.6668700049953,515.34,-0.08503353805902103,9.639713141123453,9.566956071853637,4.59095325311025
186,542.1466866271455,503.56,-0.07773637230197589,9.606991160710653,9.552749795913696,4.1076251856486
187,546.8292633458329,503.57,-0.04250606673459212,9.982732235590618,9.963479855855306,4.0152596616744995
188,519.6834093953879,480.67,-0.06252767125765482,9.631908175150553,9.58297671953837,4.320409013430278
189,545.8775237145915,488.85,-0.06460948377847671,9.922206427256267,9.871045246124268,4.233288242022197
190,556.8770773344153,492.76,-0.05948648691177368,9.603170636494955,9.554884344736735,4.385254260698955
191,572.7738307556324,502.9,-0.0718841161330541,9.638049170176188,9.582920341491699,4.481420658429464
192,601.8419296473824,525.35,-0.03438668892718852,9.884022204081218,9.875762100219726,4.207090970675151
193,579.9923831934029,504.39,-0.05222244920829932,9.796950213114421,9.767900473276773,4.86231732527415
194,587.570878501465,515.9,-0.05196479799846808,9.245694571336111,9.224923125902812,4.025549494425456
195,593.5955139417122,515.8,-0.03258557454372446,9.94321741104126,9.92916246732076,4.437059966723124
196,557.6845151046041,490.17,-0.043972523730869094,9.682827440897624,9.669234447479248,5.05350834051768
197,566.2238895909694,500.64,0.015943592339754106,9.399520750045776,9.475482106208801,5.172285448710124
198,537.3057135821208,486.31,0.002340949984888236,9.435817902882894,9.497483444213866,4.928842627207438
199,526.896392386305,479.38,-0.04188569555679957,8.386359384854634,8.388293205897014,4.444940346082052
200,472.41722148959946,441.12,-0.03101521241168181,8.489838144779206,8.47823784828186,4.722211740811666
