iteration,episode_reward_mean,episode_len_mean,policy_loss,vf_loss,total_loss,entropy
56,743.0984319360191,574.6,-0.08060444022218387,9.949226462046305,9.882661794026692,4.984435607592265
57,728.018759836884,569.15,-0.07221029223874212,9.929293797810873,9.86650765101115,5.237249224980673
58,678.2402767955381,545.41,-0.06782429759701093,9.729493741989137,9.67912130355835,4.613998966217041
59,711.9404059679025,558.98,-0.07477553377548854,9.577329994837443,9.513176708221435,4.723281388282776
60,727.5974908376568,569.52,-0.08155938491225243,9.996220016479493,9.938149820963542,4.6594603745142615
61,745.3709212864428,581.59,-0.08768993742763996,9.90170686086019,9.82835407892863,4.548078955014547
62,772.0385272168912,592.33,-0.0985897854839762,9.987433694203695,9.903388951619466,4.070335389773051
63,756.8571577267675,582.44,-0.05635682036479314,9.640297714869181,9.605819978713988,4.647871975898743
64,759.7779864276634,581.89,-0.09056245021522046,9.948324762980143,9.872761872609457,4.847483976682027
65,724.9115598974151,563.32,-0.017524816393852234,9.972596321105957,9.988532333374023,5.154129385948181
66,746.3621865011302,569.51,-0.07247916425267856,9.951008103688558,9.928858350118002,4.981397762298584
67,773.3072930103677,585.04,-0.08576824157188336,9.976121368408203,9.92317035039266,5.530043752988179
68,775.2076333996215,586.2,-0.03939278166120251,9.901741104125977,9.875074818929036,5.377519966761271
69,792.7740987617681,593.33,-0.11253418738643328,9.893808205922445,9.792008196512858,5.000254055658976
70,761.4404380449014,576.75,-0.06423226301868756,9.563641891479492,9.510495732625326,5.333901817003886
71,721.6320436131417,559.49,-0.03648473985493183,9.163799044291178,9.139500694274902,6.104586957295735
72,714.398646627494,559.49,-0.05626164651165406,10.0,9.964686263402303,5.708341156641643
73,719.125199587761,558.81,-0.09808247111737728,9.87106663386027,9.789306030273437,5.792163651784261
74,642.2577015507159,518.77,-0.05829586691999187,9.601847553253174,9.563397172292074,6.061258050600688
75,652.8570405249865,524.75,-0.09839995861053467,9.669728212356567,9.583981094360352,5.994279061953227
76,672.5910058749644,535.47,-0.05238681269809604,9.846897207895914,9.801239795684815,6.937408453623454
77,675.6556536692415,542.42,-0.038876208861668905,9.505034847259521,9.478532253901164,5.959238533973694
78,693.4369215776279,551.6,-0.09289371758699418,9.94899892171224,9.871593774159749,5.407128329277039
79,695.7998252188412,553.53,-0.07941539029280345,9.922227217356363,9.855484174092611,5.648838507334391
80,678.847183726745,533.85,-0.08835351566473643,9.91431542078654,9.840187613169352,5.947536595662435
81,667.0340395202554,529.77,-0.08165594989278664,9.908719100952148,9.841337871551513,6.113190066019694
82,672.5965488873601,536.7,-0.042414074974755446,9.51081088701884,9.494978917439779,4.51600927511851
83,687.4734032213606,547.46,-0.11592552694181602,9.992486413319906,9.899028561909994,4.750600096384685
84,717.2883493198318,560.16,-0.11693695527811845,9.989956067403158,9.903686033884684,5.340639623006185
85,714.9714219371558,553.99,-0.0727690276503563,9.970322271982829,9.911326389312745,5.1392337433497115
86,751.1371460808432,576.41,-0.047938279810672,9.989622847239177,9.996204433441163,4.221364572842916
87,786.1375058011041,595.27,-0.0850665616740783,9.990176022847493,9.93252711613973,4.321721568107605
88,799.187756178806,600.15,-0.06838714896390835,9.939845428466796,9.929840202331542,4.495243123372396
89,797.0074409030358,600.35,-0.05142567192204297,9.986502806345621,9.950411624908448,4.702815081278483
90,804.2527505267567,604.41,-0.07330937216679255,9.992692000071207,9.950422302881877,4.99811227162679
91,748.0903476075227,570.41,-0.08474988708893458,9.615457191467286,9.544640286763508,5.764092054367065
92,774.8199391907494,584.79,-0.0725262841085593,9.544806502660116,9.483608102798462,5.328382307688395
93,808.1659094451296,602.67,-0.08866643731792768,10.0,9.923689581553141,5.964946881930033
94,819.5607760395718,606.98,-0.038814823453625046,9.658525040944417,9.635275039672852,5.553839702606201
95,813.7284021909181,601.24,-0.061045341740051905,9.62769551595052,9.58096555074056,5.678175145785014
96,784.8637045599581,586.93,-0.061183611154556276,9.844958782196045,9.807205273310343,5.6554015366236365
97,781.8608003715542,578.97,-0.05803550377488136,9.818913869857788,9.788343178431193,5.803196490605672
98,763.5933545473636,572.16,-0.05422509772703052,9.849042231241862,9.826680736541748,5.136441907087962
99,781.5005327495061,583.17,-0.10859466914087534,9.975839564005534,9.878248573939006,5.588382132848104
100,801.8450494398801,591.5,-0.12235026463866233,9.71181617418925,9.60249119758606,5.127953952153524
101,818.230371507855,598.38,-0.06109895964463552,9.86756098429362,9.829712053934733,5.660634818077088
102,775.6301160131779,575.9,-0.0599392365415891,9.797155475616455,9.756742305755616,6.479407146771749
103,801.776421636559,582.59,-0.10009947897555928,9.627916224797566,9.542111085255941,5.433421263694763
104,820.8228712747175,594.33,-0.10586428678284089,9.993547293345133,9.909612013498942,4.522936410903931
105,826.4831853927172,592.17,-0.08760011759897073,9.606706275939942,9.53453959465027,5.057156523068746
106,820.0240938639533,584.91,-0.069979217586418,9.635391047795613,9.581164938608806,6.478814074198405
107,797.5356219750157,568.13,-0.04785539562503497,9.737442417144775,9.710692017873129,6.218537378311157
108,778.6992896724274,550.94,-0.07954498747984569,9.512900508244833,9.455644985834757,6.751584596633911
109,779.2181441462599,551.06,-0.09976070415228605,9.938100706736247,9.852134316762289,6.378177461624145
110,799.9926463963409,562.9,-0.06124455516537031,9.917791074117025,9.916167958577473,5.504048519134521
111,849.2298564672135,584.79,-0.05868531974653403,9.682843138376871,9.677044712702433,6.029343956311544
112,848.4712476839885,584.79,-0.07689588298400243,9.79827789624532,9.767294445037841,5.571197387377421
113,845.4354113154332,584.79,-0.10633970076839129,9.935829048156739,9.849309075673421,2.959235660235087
114,844.3560943243116,585.14,-0.09359448914726576,9.925894209543864,9.860302302042642,4.963320132891337
115,808.4798433157491,561.7,-0.08335229174544413,9.978378372192383,9.910972633361816,5.258210536638896
116,772.6865031980254,538.68,-0.04855175763368606,9.80418173789978,9.768356857299805,5.519134066899618
117,771.27572193854,533.34,-0.08310120495657126,9.532263504664103,9.460626446406046,6.262802639007568
118,773.8794102530658,538.14,-0.07802149159212907,9.829853521982828,9.764116554260253,4.201873011589051
119,816.3875881461431,561.01,-0.10022334232926369,9.988895606994628,9.90949333190918,4.739272987047832
120,801.7696342287632,549.35,-0.09712975940356652,9.596958793004355,9.51465604464213,6.001934407552083
121,768.7052189146056,536.22,-0.020802752946813902,9.763488089243571,9.784101184209188,5.5388225340843205
122,788.3008555448885,548.33,-0.01892319856211543,9.41093960762024,9.486038036346436,5.443818049430847
123,726.8866559909803,520.27,-0.06335162202517192,9.479090840021769,9.447747786839804,5.282188220024109
124,741.2361891615017,529.17,-0.08963337811330954,9.915620657602945,9.842858397165934,5.27564377784729
125,744.8092378543096,531.99,-0.06518722362816334,9.923925870259604,9.89719944636027,4.4937605659166975
126,722.1227731816808,520.55,-0.020166222726305326,9.795783786773681,9.852534395853679,4.372563811937968
127,765.2413838321015,543.86,-0.04987882227636874,9.96425111134847,9.975334218343098,4.87881298383077
128,785.3302153826362,552.08,-0.10243552654981614,9.880010827382405,9.797066644032796,3.87632607460022
129,798.6191997912706,564.73,-0.08285676700373491,9.833790276845296,9.75913771311442,5.4174738073349
130,759.9026669588259,545.93,-0.062027206147710484,8.62393513361613,8.567419141133627,6.410002306302388
131,760.0665605321436,546.0,-0.08053239425023397,9.930278873443603,9.856453552246094,6.434611792564392
132,741.0661768343302,532.47,-0.045205163260300954,9.442906602223713,9.407537695566813,6.270049085617066
133,779.4868740309855,554.71,-0.047309910195569196,9.923494319915772,9.882344506581624,6.482166309356689
134,802.8211169294644,566.46,-0.06812472263971965,10.0,9.937748018900553,7.206900148391724
135,801.4566929911304,566.4,-0.10155406447748343,9.763912884394328,9.66984341621399,5.548665178616842
136,823.9990123209503,577.71,-0.06984082467854023,9.736142311096192,9.675502653121947,5.414052801132202
137,842.0095252570741,588.33,-0.0438635408381621,9.978559729258219,9.94922044436137,4.587417273521424
138,873.6639221936543,606.59,-0.0693856133458515,9.993582509358724,9.940587879816691,4.55458287080129
139,875.0769732836203,605.94,-0.07024093930919965,9.985866616566977,9.92388771057129,6.8203226677576705
140,845.5285968638885,593.95,-0.05770472228527069,9.769643077850342,9.720324818293253,7.3281096204121905
141,842.9140342716839,590.17,-0.07932173933833837,9.79435665766398,9.734234708150227,4.963545700709025
142,845.920152496689,590.17,-0.10975168248017629,10.0,9.906781845092773,6.265939458211263
143,790.1944938273574,563.72,-0.06388290097316106,9.260599125226339,9.209833447138468,7.08698657989502
144,799.12199395469,563.86,-0.12746456208483625,9.770479030609131,9.660302273432414,6.249304531415303
145,801.0568355865504,564.95,-0.07677630131443341,9.850665941238404,9.800236365000407,7.126899693806966
146,812.848866844375,568.21,-0.03800822054191182,9.601573661168416,9.659025936126708,5.72830140431722
147,838.2023902092295,581.55,-0.0762109171350797,9.77938419342041,9.754030558268228,6.900349009831746
148,815.9868557218921,569.85,-0.07032183229923249,9.682285203933716,9.648022797902426,4.545054663022359
149,777.5041392306109,550.35,-0.023074169407288233,8.952510460217793,8.982798074086507,6.3700150791803996
150,768.6610121097291,533.58,-0.04713209946950277,9.686060320536296,9.660406195322672,6.983378502527873
151,755.6605195159455,525.5,-0.10799256960550944,9.811936089197795,9.739981253941854,4.92290824731191
152,755.1729892386588,526.75,-0.047897866666316985,8.724139006932576,8.705732526779174,5.212364058494568
153,717.6918327933938,507.14,-0.04157370915015539,9.722514063517252,9.794468943277995,5.83331839799881
154,703.7501650157927,502.85,-0.04107068260510763,9.914777437845865,9.89047030766805,5.549309075673421
155,710.9246686520337,503.08,-0.08813370764255524,9.497285358111064,9.418498229980468,4.00750957886378
156,742.019086646531,522.88,-0.06348546282077829,9.853027248382569,9.79523800532023,5.46632243792216
157,777.9179285135257,544.97,-0.09217102461804946,10.0,9.91713311513265,3.898153462409973
158,800.6020357276949,562.37,-0.07632417634129524,9.901047630310059,9.833797353108723,4.105496408144633
159,785.419763847553,554.46,-0.06823051782945792,9.299572162628174,9.240401500066122,5.838152627944947
160,692.5871579889248,511.62,-0.0944540290037791,8.761917435328165,8.675744643211365,6.874340426127116
161,580.6161656189608,454.11,-0.05618046790982286,8.997360666592916,8.949721784591675,7.190192478497823
162,547.5153480225104,436.29,-0.0565904767314593,9.518537693023681,9.495205163955688,5.311540295283
163,568.2793754132417,447.25,-0.09811876202623049,9.989875030517577,9.912444356282553,4.584072257677714
164,528.6088674697327,433.23,-0.05112584293509523,9.677308212916056,9.645353651046753,5.8481274461746215
165,570.612535621417,451.5,-0.10281557456900677,9.994814484914144,9.926512076059977,3.363252007961273
166,593.2221060798479,462.69,-0.0789598041276137,9.91571371714274,9.892427965799968,4.322031812667847
167,530.0109003747153,435.12,-0.015031764407952626,8.5639888270696,8.609928472836812,6.351030786832173
168,481.77474657581485,420.73,-0.03357017373045285,9.53462034225464,9.547588335673014,5.79969174861908
169,499.20163282638094,428.84,-0.10527115948498249,10.0,9.908638985951741,6.679533386230469
170,504.415133383295,430.16,-0.023565411791205405,9.768166834513346,9.754309625625611,7.182684140205383
171,501.3554919229132,430.87,-0.032516789535681406,9.263232838312785,9.238327051798503,8.169846156438192
172,506.4652971139068,437.96,-0.07588217339167992,9.62304770787557,9.563385098775228,5.725183711846669
173,511.3558849824086,437.96,-0.08886709074179332,9.927431027094523,9.850798196792603,3.463152446746826
174,524.2834353710491,449.41,-0.08322640130917232,9.641457033157348,9.568399779001872,6.280163968404134
175,567.677045389542,472.64,-0.08614026469488939,9.819113709131877,9.746039292017619,5.925831057230631
176,575.6187047988162,472.73,-0.09503225028514863,9.486518847147623,9.401357138951619,5.512300477027893
177,568.267371624225,471.06,-0.09936448693275451,9.719299062093098,9.635192728042602,4.493187974294027
178,542.8921771223731,455.86,-0.04101926936612775,9.295032023588817,9.267544051806132,5.390693181355794
179,552.0196754034029,454.39,-0.0989311517526706,9.762468570073446,9.678043130238851,6.316652069091797
180,556.7159293557364,454.39,-0.07328958800683419,9.987979806264242,9.933267758687338,6.4834116220474245
181,557.8820807434648,448.04,-0.033242213726043704,9.77570098876953,9.768605607350667,5.211826505661011
182,573.3164423010945,452.48,-0.0508694497247537,9.38696215947469,9.361225112279255,5.816167283058166
183,572.6679681285634,451.77,-0.05285414104660352,9.683308655420939,9.673391002019246,5.1259517884254455
184,594.2588016718381,462.24,-0.05022002995014191,9.222982921600341,9.197823578516642,6.3653419399261475
185,596.1080899489608,465.12,-0.04173972616593043,9.769006776809693,9.745532391866048,7.098058820565542
186,616.5880690993444,476.07,-0.09225355113546053,9.989581572214762,9.922823855082195,7.332099412282308
187,597.7239925741362,460.3,-0.020390321711699168,9.316088129679361,9.306220693588257,8.136731872558594
188,551.9235877817453,442.35,-0.08084584891796112,9.594844649632773,9.535182342529296,7.201782682736715
189,567.7314864458768,452.36,-0.07016519462068875,9.648200664520264,9.617589171727499,4.919584427674612
190,582.0008027120086,459.33,-0.03532870895927772,9.807284552256267,9.798354447682698,7.069777050018311
191,591.916189702815,466.79,-0.0913191882831355,9.896175203323365,9.82101040204366,6.512893724441528
192,579.1381003360702,453.05,-0.06858164151509603,9.493391189575195,9.443551165262859,5.9874541608492535
193,596.3064526125797,461.84,-0.08076851894147694,9.802673215866088,9.735353291829426,6.597603802680969
194,614.1206378141038,476.53,-0.03064964571967721,9.467524169286092,9.49930936495463,6.068242259820303
195,590.4956525892806,462.1,-0.06119891196489334,9.396118911107381,9.35903596242269,5.91109911441803
196,536.1280577684901,432.02,-0.058706423739592235,9.456302073796591,9.408217938741048,8.43547968228658
197,517.8352474357622,427.33,-0.0747523941596349,9.819237642288208,9.760425593058269,7.256210169792175
198,524.6977630118283,428.01,-0.06371297251433133,9.738098713556925,9.694901075363159,6.181193457444508
199,493.616448992711,418.33,-0.035422647396723426,9.209341616630555,9.189314544995625,7.4998141924540205
200,432.0224422850257,384.91,-0.08366418411334356,9.55706092675527,9.487228817939759,6.32684490998586
