iteration,episode_reward_mean,episode_len_mean,policy_loss,vf_loss,total_loss,entropy
1,48.474407437030266,146.16666666666666,-0.06857420002420743,9.617484718958536,9.55548521677653,4.199169764518738
2,219.61597417111446,244.9090909090909,-0.06980565428733826,9.650129404067993,9.58482616106669,4.245757743517558
3,251.5898351476191,289.25,-0.100195066233476,9.848692995707195,9.755134862263997,4.565929802258809
4,319.55231109144745,341.4736842105263,-0.06523135997354984,9.886969223022462,9.83188234647115,4.343391081492106
5,383.84300782483814,377.9166666666667,-0.09831104441390683,9.661965195337931,9.573002401987711,4.697260146141052
6,388.8224145962327,387.9259259259259,-0.09833624934156736,9.90815642674764,9.820328019460042,4.522433211008708
7,491.3635368625566,430.03333333333336,-0.08831158755502354,9.998870245615642,9.922573407491049,4.5910578600565595
8,552.2636430452465,465.11764705882354,-0.09316243837277094,9.936366748809814,9.857548497517904,4.350345822970072
9,485.9385061886322,423.87179487179486,-0.05967342524478833,9.75935528119405,9.715527690251669,4.7894516404469805
10,515.2542253341729,455.1904761904762,-0.06037074446678162,9.89315631866455,9.84803305943807,4.8309704875946045
11,552.9204021004282,473.79545454545456,-0.07450726901491483,9.97090123494466,9.909495798746745,4.6488305314381915
12,625.3201924891854,505.3695652173913,-0.10774460961421331,9.995714282989502,9.902820409138997,4.739027779897054
13,609.5092924216664,503.56,-0.07698683828115463,9.791078523000081,9.728639551798503,4.546178835233053
14,571.5049865052586,487.76785714285717,-0.06872201482454936,9.66174529393514,9.606368001302084,4.885998547871908
15,555.489014046481,480.3114754098361,-0.07555929417411486,9.669490623474122,9.606757764816285,4.941672767003377
16,589.2216583562445,497.984375,-0.10390286639332771,9.896747360229492,9.812407449086507,4.642297498385111
17,562.0514451864041,483.5882352941176,-0.09533921887477238,9.921930764516194,9.839822724660237,5.010682490666707
18,579.5070319582669,487.37142857142857,-0.10423865566651026,10.0,9.908741601308186,4.624981536865234
19,598.5744908245783,488.45454545454544,-0.07287858946869771,9.772397759755453,9.714174340566,5.188706973393758
20,618.4149310765615,503.73417721518985,-0.06464029798905055,9.94882988611857,9.9050279935201,4.534900078773498
21,609.7101452032776,498.5679012345679,-0.06537414407978455,9.963829085032145,9.918986854553223,5.020887347857157
22,621.864620290759,503.3058823529412,-0.08435618463903666,9.655904680887858,9.587024774551391,5.087967443466186
23,616.3549692112326,502.30337078651684,-0.07844384511311848,9.850401185353597,9.78460344950358,5.1354936059316
24,633.1204864887761,512.2608695652174,-0.06652398457129796,9.994464836120606,9.957779610951741,4.890824230511983
25,670.2033886520935,526.8936170212766,-0.11158362343907356,9.987623189290364,9.892528998057047,4.985661506652832
26,686.0760044614711,540.9166666666666,-0.10924720997611681,9.838086468378703,9.742907117207846,5.0792347431182865
27,686.0760044614711,540.9166666666666,-0.1338823514804244,9.996332352956136,9.879587580362955,4.5740734434127805
28,713.761176903841,549.1111111111111,-0.08839819103479385,9.98611042658488,9.921992454528809,4.9070594724019365
29,736.9802827015155,564.92,-0.07860034078359604,9.874911162058511,9.816697425842285,4.6231415732701615
30,768.2616019463443,572.67,-0.08862663090229034,9.935095945994059,9.865902220408122,4.7479659461975094
31,775.6162010602254,580.79,-0.08553619240721066,9.963053849538168,9.892626285552979,4.818664202690124
32,806.2123408508753,592.26,-0.0770434527595838,9.890295314788819,9.840435892740885,4.661276526451111
33,827.3615031387353,598.51,-0.12371010512113571,9.988663393656413,9.878804302215576,4.604899056752523
34,839.8934482439294,602.06,-0.08137111470103264,9.858943055470785,9.801153615315755,4.925053954124451
35,844.2310068892624,601.51,-0.09415627539157867,9.992764110565185,9.918081289927164,4.090396825472514
36,854.1501318720351,596.91,-0.08182618762056033,9.704341799418131,9.639210720062255,4.262770818074544
37,856.8158577523473,596.91,-0.08056530908836673,9.985311215718587,9.92128730138143,4.502806663513184
38,888.7303423845822,607.83,-0.11617055555184683,10.0,9.901637020111083,4.6566807667414345
39,891.0749117558544,601.64,-0.0614647114276886,9.830550966262818,9.7915096728007,4.581943686803182
40,930.0016621085119,622.94,-0.0693958296875159,9.995854746500651,9.9443084303538,4.427900506655376
41,966.9633161518482,633.07,-0.10324061326682568,9.871929467519124,9.783267860412598,4.630955440203349
42,954.3403541191395,624.87,-0.05058666492501895,9.876422278086345,9.85278733253479,5.2234303681055705
43,956.4239119518501,624.87,-0.1198606060879926,9.992552731831868,9.884211769104004,5.068772792816162
44,957.2716401646159,616.71,-0.07817585269610088,9.60329041481018,9.536783116658528,5.3492495028177895
45,957.2716401646159,616.71,-0.1371582161883513,9.991899325052897,9.869483833312989,4.613268766403198
46,989.5922013765854,627.69,-0.06315241558942944,9.566668100357056,9.5263561185201,5.082180325190226
47,1000.3310546825288,624.16,-0.08872507113963365,9.893112443288167,9.819123242696126,5.494166940053304
48,995.0623607342704,622.13,-0.05594971319039663,9.91069569269816,9.87498986562093,5.053889266649882
49,997.5462931138202,621.69,-0.09169082055489222,9.969285430908203,9.902353369394937,4.379163769086202
50,1023.0926792636903,632.83,-0.07358951436976592,9.925331490834553,9.880507380167643,5.629438942273458
51,1040.716724221846,642.99,-0.09633529757459959,9.989036795298258,9.932749659220377,4.826832030614217
52,1050.8766464165506,648.39,-0.07437984339892864,9.977853552500408,9.972956225077311,4.020572374661763
53,1073.9776898430098,650.55,-0.07774571344256401,9.990045591990153,9.970849672953287,4.768611567815145
54,1055.184800006547,643.32,-0.05621309802557031,9.789661779403687,9.752793617248535,4.761939737002055
55,1067.1229626531276,647.19,-0.07616800208886465,9.975213057200113,9.911967538197835,4.7732786289850875
56,1084.5294133468076,655.91,-0.09527125363548597,9.830446570714315,9.743738730748495,5.513297840754191
57,1055.068377837549,643.06,-0.09221614579359691,9.794638118743897,9.71495054880778,5.199468234380086
58,1049.598393326363,638.39,-0.08459394449989001,9.951406955718994,9.879113820393881,4.347928245862325
59,1025.9220055056794,623.0,-0.1063758939007918,9.900879379908243,9.80936180750529,4.176064395904541
60,1025.9220055056794,623.0,-0.12183336933453878,9.987194086710613,9.879948336283366,4.483958230018616
61,1060.718945460502,634.27,-0.084004127663405,9.994248027801513,9.92027551651001,5.924116630554199
62,1029.4441991401934,631.32,-0.048715819368759794,9.602801005045572,9.58543984413147,4.850065604845683
63,1045.5081130943272,634.5,-0.08002105618516604,9.672390240033467,9.61240436553955,4.392801265716553
64,1049.2889440455226,634.0,-0.08432613859574,9.938248170216879,9.866479536692301,5.505326410929362
65,1034.7198022281682,636.57,-0.08632314088443915,9.766063149770101,9.708211638132731,5.220293879508972
66,1051.0074740764983,644.84,-0.1024400068881611,9.886606168746948,9.79524747212728,5.970790257453919
67,1029.7630339078096,640.78,-0.05131551764905453,9.766630929311116,9.732844626108806,5.8662655544281
68,1003.5733784502283,640.81,-0.07292980606357256,9.781885375976563,9.723616778055828,5.14298025449117
69,1043.296038942292,662.62,-0.06745107253392538,9.974953683217366,9.940620651245117,4.0222130314509075
70,1000.3041291152472,645.68,-0.10712378181517124,9.915529905954998,9.81819964090983,5.927716258366902
71,980.1025051713793,645.35,-0.033995345855752625,9.84363376935323,9.821695677439372,6.264972410202026
72,1017.191100631915,668.93,-0.07718657976637285,9.917090682983398,9.853654359181721,5.094931248029073
